ID,conditionName,trialN,block,trial,stream,task,condition,action,accuracy,reward,timeVAS,confVAS,actionTime,timeVASsec,timeBias,firstLetPosEv,Cond,totalev,balev,meanrt,recency
6,NH,136,3,32,3,2,3,0,0,1,NA,18.25,NA,NaN,NA,0,NA,NA,NA,NA,0.355555556
6,NH,71,2,19,3,2,3,1,0,1,50.875,66.75,8.898228128,12.71875,4,1,3,6,2,8.898228128,0.355555556
6,NH,18,1,18,3,2,3,1,0,0,79.5,16.13,22.30886446,19.875,-2,1,3,15,-1,22.30886446,0.355555556
6,NH,139,3,35,3,1,3,1,0,1,35.25,85.75,6.524203104,8.8125,2,1,3,5,3,6.524203104,0.355555556
6,NH,47,1,47,3,1,3,0,0,1,NA,21.25,NA,NaN,NA,0,NA,NA,NA,NA,0.355555556
6,NH,62,2,10,3,2,3,0,0,0,NA,0,NA,NaN,NA,1,NA,NA,NA,NA,0.355555556
6,NH,21,1,21,3,2,3,1,0,0,49.625,71.88,10.44297083,12.40625,2,1,3,4,0,10.44297083,0.355555556
6,NH,9,1,9,3,2,3,0,0,0,NA,0,NA,NaN,NA,0,NA,NA,NA,NA,0.355555556
6,NH,144,3,40,3,2,3,1,0,1,37,69.25,13.42237815,9.25,-4,0,3,11,1,13.42237815,0.355555556
6,NH,24,1,24,3,2,3,1,0,1,75.375,9,21.87873003,18.84375,-3,1,3,14,2,21.87873003,0.355555556
6,NH,146,3,42,3,1,3,1,0,1,38.125,71.88,9.258017448,9.53125,0,1,3,6,2,9.258017448,0.355555556
6,NH,41,1,41,3,1,3,0,0,1,NA,86.13,NA,NaN,NA,0,NA,NA,NA,NA,0.355555556
6,NH,148,3,44,3,2,3,1,0,1,49.25,81.88,18.34925463,12.3125,-6,0,3,5,1,18.34925463,0.355555556
6,NH,28,1,28,3,1,3,0,0,0,NA,11,NA,NaN,NA,0,NA,NA,NA,NA,0.355555556
6,NH,70,2,18,3,2,3,0,0,1,NA,68.25,NA,NaN,NA,0,NA,NA,NA,NA,0.355555556
6,NH,111,3,7,3,1,3,0,0,1,NA,7.75,NA,NaN,NA,1,NA,NA,NA,NA,0.355555556
6,NH,31,1,31,3,2,3,0,0,1,NA,12.88,NA,NaN,NA,0,NA,NA,NA,NA,0.355555556
6,NH,140,3,36,3,1,3,0,0,0,NA,76.25,NA,NaN,NA,0,NA,NA,NA,NA,0.355555556
6,NH,88,2,36,3,2,3,0,0,0,NA,53.63,NA,NaN,NA,0,NA,NA,NA,NA,0.355555556
6,NH,155,3,51,3,2,3,1,0,0,57,73.5,15.85022253,14.25,-2,1,3,10,2,15.85022253,0.355555556
6,NH,103,2,51,3,1,3,0,0,0,NA,78.5,NA,NaN,NA,0,NA,NA,NA,NA,0.355555556
6,NL,59,2,7,4,1,4,0,0,1,NA,63.5,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,32,1,32,4,1,4,0,0,1,NA,55.63,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,37,1,37,4,2,4,1,0,1,69.625,12.25,17.32305486,17.40625,0,0,4,5,-1,17.32305486,1.738271605
6,NL,127,3,23,4,2,4,0,0,0,NA,59.88,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,36,1,36,4,1,4,1,0,1,76,19.13,20.22693042,19,-1,0,4,2,0,20.22693042,1.738271605
6,NL,85,2,33,4,1,4,0,0,1,NA,26,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,72,2,20,4,1,4,1,0,1,50.625,89.88,12.52932111,12.65625,0,0,4,7,1,12.52932111,1.738271605
6,NL,19,1,19,4,1,4,1,0,0,61.25,83.5,19.34883527,15.3125,-4,0,4,4,0,19.34883527,1.738271605
6,NL,151,3,47,4,1,4,1,0,1,57.375,73.63,17.58387797,14.34375,-3,0,4,3,3,17.58387797,1.738271605
6,NL,74,2,22,4,2,4,0,0,0,NA,56.63,NA,NaN,NA,1,NA,NA,NA,NA,1.738271605
6,NL,50,1,50,4,1,4,0,0,1,NA,0,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,45,1,45,4,2,4,1,0,1,32.5,62.13,13.29373057,8.125,-5,1,4,5,1,13.29373057,1.738271605
6,NL,11,1,11,4,2,4,0,0,0,NA,5.5,NA,NaN,NA,1,NA,NA,NA,NA,1.738271605
6,NL,14,1,14,4,1,4,1,0,0,54.25,73,17.69681305,13.5625,-4,1,4,6,0,17.69681305,1.738271605
6,NL,54,2,2,4,2,4,0,0,1,NA,34.88,NA,NaN,NA,1,NA,NA,NA,NA,1.738271605
6,NL,92,2,40,4,1,4,0,0,1,NA,28.88,NA,NaN,NA,1,NA,NA,NA,NA,1.738271605
6,NL,138,3,34,4,1,4,0,0,1,NA,85.25,NA,NaN,NA,1,NA,NA,NA,NA,1.738271605
6,NL,44,1,44,4,2,4,0,0,0,NA,21.63,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,98,2,46,4,2,4,0,0,0,NA,77.63,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,76,2,24,4,1,4,0,0,0,NA,0.13,NA,NaN,NA,1,NA,NA,NA,NA,1.738271605
6,NL,141,3,37,4,2,4,0,0,0,NA,50,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,25,1,25,4,2,4,0,0,0,NA,5,NA,NaN,NA,1,NA,NA,NA,NA,1.738271605
6,NL,13,1,13,4,2,4,0,0,1,NA,44.38,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,80,2,28,4,1,4,0,0,0,NA,13.38,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,51,1,51,4,1,4,1,0,0,48.5,49.75,15.96439765,12.125,-4,1,4,5,1,15.96439765,1.738271605
6,NL,3,1,3,4,2,4,1,0,1,28.875,56,2.467171106,7.21875,5,0,NA,NA,NA,NA,1.738271605
6,NL,97,2,45,4,2,4,0,0,0,NA,89.25,NA,NaN,NA,1,NA,NA,NA,NA,1.738271605
6,NL,150,3,46,4,2,4,1,0,1,27,73.75,9.734350847,6.75,-3,0,NA,NA,NA,NA,1.738271605
6,NL,154,3,50,4,1,4,0,0,1,NA,14.25,NA,NaN,NA,1,NA,NA,NA,NA,1.738271605
6,NL,99,2,47,4,2,4,1,0,1,81,54.38,23.72847339,20.25,-3,1,4,4,0,23.72847339,1.738271605
6,NL,135,3,31,4,2,4,0,0,1,NA,89.38,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,105,3,1,4,2,4,0,0,0,NA,75.75,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,93,2,41,4,2,4,1,0,0,86.375,16.13,23.8822357,21.59375,-2,1,4,11,1,23.8822357,1.738271605
6,NL,107,3,3,4,1,4,1,0,0,30.625,50.88,13.48381293,7.65625,-6,0,4,7,1,13.48381293,1.738271605
6,NL,112,3,8,4,1,4,1,0,0,61.125,66.13,13.55301036,15.28125,2,0,NA,NA,NA,NA,1.738271605
6,NL,96,2,44,4,2,4,0,0,1,NA,5,NA,NaN,NA,0,NA,NA,NA,NA,1.738271605
6,NL,122,3,18,4,1,4,1,0,1,53.5,57.88,14.79455443,13.375,-1,0,4,5,1,14.79455443,1.738271605
6,NL,147,3,43,4,2,4,0,0,1,NA,70.5,NA,NaN,NA,1,NA,NA,NA,NA,1.738271605
6,NL,108,3,4,4,2,4,0,0,0,NA,3.63,NA,NaN,NA,1,NA,NA,NA,NA,1.738271605
6,proAction,1,1,1,2,1,-1,1,1,1,29.125,100,4.233019855,7.28125,3,0,NA,NA,NA,NA,1.777777778
6,proAction,2,1,2,1,2,-1,1,1,1,24.875,92.38,4.256644697,6.21875,2,0,NA,NA,NA,NA,1.777777778
6,proAction,123,3,19,2,1,-1,0,-1,-1,NA,48.63,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
6,proAction,125,3,21,2,1,-1,1,1,1,58,58.63,20.65927667,14.5,-6,0,2,13,3,20.65927667,1.777777778
6,proAction,58,2,6,2,1,-1,1,1,1,43.75,88.13,15.69477321,10.9375,-5,1,2,9,5,15.69477321,1.777777778
6,proAction,131,3,27,2,1,-1,1,1,1,44,65.88,11.06076982,11,0,0,NA,NA,NA,NA,1.777777778
6,proAction,100,2,48,1,2,-1,1,1,1,50.5,74.13,15.4976958,12.625,-3,0,NA,NA,NA,NA,1.777777778
6,proAction,129,3,25,1,2,-1,0,-1,-1,NA,100,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
6,proAction,22,1,22,2,1,-1,1,1,1,26.875,18.25,9.550044378,6.71875,-3,0,2,5,-1,9.550044378,1.777777778
6,proAction,27,1,27,2,1,-1,1,1,1,34.875,85.63,6.673092658,8.71875,2,0,NA,NA,NA,NA,1.777777778
6,proAction,132,3,28,2,1,-1,1,1,1,48.875,100,13.75465829,12.21875,-2,0,NA,NA,NA,NA,1.777777778
6,proAction,65,2,13,1,2,-1,1,1,1,26.5,49.63,9.415769902,6.625,-3,1,2,4,2,9.415769902,1.777777778
6,proAction,53,2,1,1,2,-1,0,-1,-1,NA,79.25,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
6,proAction,110,3,6,1,2,-1,1,1,1,43.5,89.5,10.56678635,10.875,0,0,2,4,0,10.56678635,1.777777778
6,proAction,15,1,15,1,2,-1,1,1,1,32.375,64.13,8.463611295,8.09375,0,0,2,2,2,8.463611295,1.777777778
6,proAction,137,3,33,1,2,-1,1,1,1,71.75,68.75,21.20143171,17.9375,-3,0,2,13,5,21.20143171,1.777777778
6,proAction,30,1,30,1,2,-1,1,1,1,68.5,39.5,19.60468017,17.125,-2,1,2,8,4,19.60468017,1.777777778
6,proAction,35,1,35,1,2,-1,1,1,1,31.5,57.75,10.36273088,7.875,-2,1,2,4,2,10.36273088,1.777777778
6,proAction,23,1,23,2,1,-1,1,1,1,37.75,86.38,12.76454855,9.4375,-3,0,2,10,2,12.76454855,1.777777778
6,proAction,33,1,33,1,2,-1,1,1,1,27.75,78.13,8.420631685,6.9375,-1,0,2,4,4,8.420631685,1.777777778
6,proAction,61,2,9,2,1,-1,1,1,1,32.25,40.25,13.58195704,8.0625,-6,0,2,5,1,13.58195704,1.777777778
6,proAction,66,2,14,2,1,-1,1,1,1,50.375,80.13,12.22643037,12.59375,0,0,2,7,3,12.22643037,1.777777778
6,proAction,120,3,16,1,2,-1,1,1,1,17.5,64.5,8.514331609,4.375,-4,1,2,4,2,8.514331609,1.777777778
6,proAction,63,2,11,1,2,-1,1,1,1,41.25,66,12.68030535,10.3125,-2,0,2,7,1,12.68030535,1.777777778
6,proAction,78,2,26,2,1,-1,1,1,1,36.25,68.5,10.28456616,9.0625,-1,1,2,4,2,10.28456616,1.777777778
6,proAction,56,2,4,2,1,-1,1,1,1,41.625,100,9.591511803,10.40625,1,1,2,4,2,9.591511803,1.777777778
6,proAction,114,3,10,1,2,-1,0,-1,-1,NA,6.63,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
6,proAction,149,3,45,1,2,-1,1,1,1,71.75,70.5,14.91160493,17.9375,3,0,NA,NA,NA,NA,1.777777778
6,proAction,29,1,29,2,1,-1,1,1,1,30.375,66.88,7.008730897,7.59375,1,1,2,4,2,7.008730897,1.777777778
6,proAction,34,1,34,2,1,-1,1,1,1,22.75,76.5,6.951508505,5.6875,-1,1,2,4,2,6.951508505,1.777777778
6,proAction,39,1,39,1,2,-1,1,1,1,24,58.13,3.254049599,6,3,1,2,3,1,3.254049599,1.777777778
6,proAction,106,3,2,2,1,-1,1,1,1,44.75,74.75,11.79154776,11.1875,-1,0,2,7,3,11.79154776,1.777777778
6,proAction,67,2,15,2,1,-1,1,1,1,50.5,65.88,17.35569832,12.625,-5,1,2,8,2,17.35569832,1.777777778
6,proAction,143,3,39,2,1,-1,1,1,1,30.25,62.25,6.299162477,7.5625,1,1,2,5,3,6.299162477,1.777777778
6,proAction,82,2,30,1,2,-1,1,1,1,33.375,65.88,8.448835904,8.34375,0,1,2,4,2,8.448835904,1.777777778
6,proAction,68,2,16,2,1,-1,1,1,1,65.5,70,10.21104911,16.375,6,1,2,5,3,10.21104911,1.777777778
6,proAction,42,1,42,2,1,-1,1,1,1,41.25,71.75,14.27253167,10.3125,-4,1,2,9,1,14.27253167,1.777777778
6,proAction,113,3,9,2,1,-1,1,1,1,38.625,92.13,10.74649964,9.65625,-1,0,NA,NA,NA,NA,1.777777778
6,proAction,55,2,3,1,2,-1,1,1,1,39,74.88,8.972924346,9.75,1,0,2,4,2,8.972924346,1.777777778
7,antiAction,1,1,1,1,1,1,0,1,1,NA,91.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,2,1,2,2,2,1,0,1,1,NA,96.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
7,antiAction,124,3,20,1,1,1,0,1,1,NA,73.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,4,1,4,1,1,1,0,1,1,NA,70.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,139,3,35,2,2,1,0,1,1,NA,32.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,112,3,8,1,1,1,0,1,1,NA,72,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,7,1,7,1,1,1,1,-1,-1,98.25,97.13,24.95263874,24.5625,0,0,NA,NA,NA,NA,NA
7,antiAction,61,2,9,1,1,1,0,1,1,NA,74.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
7,antiAction,130,3,26,2,2,1,0,1,1,NA,65.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,63,2,11,1,1,1,0,1,1,NA,99.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
7,antiAction,11,1,11,1,1,1,0,1,1,NA,99.63,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,92,2,40,2,2,1,0,1,1,NA,93.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,66,2,14,1,1,1,0,1,1,NA,97.5,NA,NaN,NA,1,NA,NA,NA,NA,NA
7,antiAction,54,2,2,2,2,1,1,-1,-1,50.125,47,14.72618471,12.53125,-2,0,NA,NA,NA,NA,NA
7,antiAction,136,3,32,1,1,1,0,1,1,NA,67.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,96,2,44,2,2,1,0,1,1,NA,96.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,138,3,34,1,1,1,0,1,1,NA,71.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,152,3,48,2,2,1,0,1,1,NA,57.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,84,2,32,2,2,1,0,1,1,NA,73.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,113,3,9,2,2,1,0,1,1,NA,93.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,47,1,47,1,1,1,0,1,1,NA,95.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,22,1,22,2,2,1,0,1,1,NA,50.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,62,2,10,1,1,1,0,1,1,NA,97.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,37,1,37,2,2,1,0,1,1,NA,93.75,NA,NaN,NA,1,NA,NA,NA,NA,NA
7,antiAction,51,1,51,1,1,1,0,1,1,NA,73.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,119,3,15,1,1,1,0,1,1,NA,68.63,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,106,3,2,2,2,1,0,1,1,NA,72.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,149,3,45,1,1,1,0,1,1,NA,65.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,109,3,5,2,2,1,0,1,1,NA,56.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
7,antiAction,83,2,31,2,2,1,0,1,1,NA,93.63,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,44,1,44,1,1,1,0,1,1,NA,79.88,NA,NaN,NA,1,NA,NA,NA,NA,NA
7,antiAction,57,2,5,1,1,1,0,1,1,NA,92.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,103,2,51,1,1,1,0,1,1,NA,79.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,42,1,42,2,2,1,0,1,1,NA,95.25,NA,NaN,NA,1,NA,NA,NA,NA,NA
7,antiAction,35,1,35,2,2,1,0,1,1,NA,62.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,87,2,35,2,2,1,0,1,1,NA,78.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,41,1,41,2,2,1,0,1,1,NA,94.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,122,3,18,1,1,1,0,1,1,NA,87.63,NA,NaN,NA,0,NA,NA,NA,NA,NA
7,antiAction,81,2,29,1,1,1,0,1,1,NA,93.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
7,NH,30,1,30,3,1,3,0,0,1,NA,59.25,NA,NaN,NA,1,NA,NA,NA,NA,1.185185185
7,NH,60,2,8,3,2,3,0,0,1,NA,40.63,NA,NaN,NA,1,NA,NA,NA,NA,1.185185185
7,NH,49,1,49,3,1,3,0,0,0,NA,89,NA,NaN,NA,1,NA,NA,NA,NA,1.185185185
7,NH,38,1,38,3,2,3,0,0,0,NA,43.13,NA,NaN,NA,0,NA,NA,NA,NA,1.185185185
7,NH,56,2,4,3,2,3,1,0,1,86.125,43.75,22.22835871,21.53125,-1,1,3,15,1,22.22835871,1.185185185
7,NH,75,2,23,3,1,3,1,0,1,83,12.13,22.35948117,20.75,-2,0,3,15,-1,22.35948117,1.185185185
7,NH,86,2,34,3,1,3,0,0,0,NA,55,NA,NaN,NA,0,NA,NA,NA,NA,1.185185185
7,NH,29,1,29,3,1,3,0,0,0,NA,52.75,NA,NaN,NA,0,NA,NA,NA,NA,1.185185185
7,NH,126,3,22,3,2,3,0,0,0,NA,55.13,NA,NaN,NA,0,NA,NA,NA,NA,1.185185185
7,NH,110,3,6,3,2,3,0,0,1,NA,32.75,NA,NaN,NA,1,NA,NA,NA,NA,1.185185185
7,NH,88,2,36,3,1,3,1,0,1,98.375,78.88,24.62458169,24.59375,0,1,3,12,0,24.62458169,1.185185185
7,NH,85,2,33,3,2,3,1,0,0,79.25,75.75,18.87824278,19.8125,1,0,NA,NA,NA,NA,1.185185185
7,NH,77,2,25,3,2,3,0,0,1,NA,26.5,NA,NaN,NA,1,NA,NA,NA,NA,1.185185185
7,NH,21,1,21,3,2,3,1,0,0,57.5,68,19.00140781,14.375,-5,1,3,14,2,19.00140781,1.185185185
7,NH,132,3,28,3,2,3,0,0,0,NA,76.75,NA,NaN,NA,1,NA,NA,NA,NA,1.185185185
7,NH,89,2,37,3,1,3,1,0,0,72.25,35.13,20.3350002,18.0625,-2,0,3,14,2,20.3350002,1.185185185
7,NH,95,2,43,3,1,3,1,0,1,88.375,24.75,22.71668252,22.09375,-1,1,3,2,0,22.71668252,1.185185185
7,NH,69,2,17,3,2,3,1,0,1,84.375,33.13,21.06488776,21.09375,0,0,3,16,2,21.06488776,1.185185185
7,NH,15,1,15,3,1,3,0,0,0,NA,44.63,NA,NaN,NA,0,NA,NA,NA,NA,1.185185185
7,NH,16,1,16,3,1,3,0,0,0,NA,92.5,NA,NaN,NA,0,NA,NA,NA,NA,1.185185185
7,NH,98,2,46,3,2,3,1,0,1,94.875,9.88,23.06437283,23.71875,1,0,NA,NA,NA,NA,1.185185185
7,NH,18,1,18,3,2,3,1,0,1,24.25,84.88,11.56793271,6.0625,-6,0,3,8,2,11.56793271,1.185185185
7,NH,34,1,34,3,2,3,1,0,0,15.625,44.5,7.064827948,3.90625,-3,1,3,6,4,7.064827948,1.185185185
7,NH,20,1,20,3,2,3,1,0,0,49.375,71.25,14.5363051,12.34375,-2,1,3,11,3,14.5363051,1.185185185
7,NH,142,3,38,3,1,3,1,0,0,19.375,71.75,9.869557739,4.84375,-5,1,3,8,2,9.869557739,1.185185185
7,NH,143,3,39,3,1,3,0,0,0,NA,43.88,NA,NaN,NA,0,NA,NA,NA,NA,1.185185185
7,NH,118,3,14,3,1,3,0,0,1,NA,8.38,NA,NaN,NA,0,NA,NA,NA,NA,1.185185185
7,NH,24,1,24,3,2,3,0,0,1,NA,69.38,NA,NaN,NA,1,NA,NA,NA,NA,1.185185185
7,NH,133,3,29,3,2,3,0,0,0,NA,12.63,NA,NaN,NA,1,NA,NA,NA,NA,1.185185185
7,NH,13,1,13,3,1,3,0,0,0,NA,62.75,NA,NaN,NA,1,NA,NA,NA,NA,1.185185185
7,NH,135,3,31,3,2,3,1,0,0,89.125,5.88,21.07936931,22.28125,1,1,3,11,1,21.07936931,1.185185185
7,NH,28,1,28,3,2,3,0,0,1,NA,60.13,NA,NaN,NA,0,NA,NA,NA,NA,1.185185185
7,NH,150,3,46,3,1,3,1,0,0,72.125,86.5,17.60153153,18.03125,0,0,3,9,-1,17.60153153,1.185185185
7,NH,151,3,47,3,1,3,1,0,1,30.125,82.88,15.2795028,7.53125,-8,0,3,2,2,15.2795028,1.185185185
7,NH,72,2,20,3,1,3,0,0,0,NA,80.88,NA,NaN,NA,1,NA,NA,NA,NA,1.185185185
7,NH,140,3,36,3,2,3,1,0,0,80.375,71.25,17.50940982,20.09375,3,1,3,10,2,17.50940982,1.185185185
7,NH,74,2,22,3,2,3,0,0,1,NA,41.75,NA,NaN,NA,1,NA,NA,NA,NA,1.185185185
7,NH,155,3,51,3,2,3,0,0,0,NA,34.75,NA,NaN,NA,0,NA,NA,NA,NA,1.185185185
7,NH,156,3,52,3,1,3,0,0,0,NA,23.5,NA,NaN,NA,0,NA,NA,NA,NA,1.185185185
7,NL,8,1,8,4,1,4,0,0,1,NA,83.88,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
7,NL,127,3,23,4,1,4,0,0,0,NA,61.75,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,46,1,46,4,2,4,0,0,1,NA,27.75,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
7,NL,25,1,25,4,2,4,0,0,1,NA,91.63,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,10,1,10,4,2,4,1,0,1,17.125,79.25,9.240682898,4.28125,-5,0,4,5,1,9.240682898,1.777777778
7,NL,59,2,7,4,2,4,1,0,1,54,78.13,13.07966057,13.5,0,1,4,6,2,13.07966057,1.777777778
7,NL,99,2,47,4,1,4,1,0,1,70.5,63.25,18.3362392,17.625,-1,0,NA,NA,NA,NA,1.777777778
7,NL,53,2,1,4,1,4,1,0,1,33.875,44.88,14.59691952,8.46875,-6,0,4,7,1,14.59691952,1.777777778
7,NL,148,3,44,4,2,4,1,0,0,66.625,33.88,20.81485095,16.65625,-4,0,4,7,-1,20.81485095,1.777777778
7,NL,76,2,24,4,2,4,1,0,1,73.25,69.88,18.94364864,18.3125,-1,1,4,8,2,18.94364864,1.777777778
7,NL,104,2,52,4,1,4,0,0,1,NA,78.5,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
7,NL,114,3,10,4,2,4,0,0,0,NA,13.88,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,12,1,12,4,1,4,0,0,1,NA,96.63,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,40,1,40,4,2,4,1,0,0,90.25,31,22.22869421,22.5625,0,1,4,10,2,22.22869421,1.777777778
7,NL,94,2,42,4,1,4,1,0,0,70.875,70.5,17.39049866,17.71875,0,0,NA,NA,NA,NA,1.777777778
7,NL,78,2,26,4,2,4,0,0,1,NA,75.75,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,121,3,17,4,1,4,0,0,1,NA,69.13,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,125,3,21,4,1,4,1,0,1,42.25,26.25,21.73653945,10.5625,-11,0,NA,NA,NA,NA,1.777777778
7,NL,58,2,6,4,2,4,0,0,0,NA,74,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
7,NL,32,1,32,4,2,4,1,0,1,57.875,48.38,16.26234259,14.46875,-2,1,4,7,1,16.26234259,1.777777778
7,NL,154,3,50,4,2,4,0,0,0,NA,29.5,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,48,1,48,4,1,4,1,0,1,94.5,31.75,22.29866077,23.625,1,0,4,11,1,22.29866077,1.777777778
7,NL,115,3,11,4,1,4,0,0,1,NA,73.13,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,90,2,38,4,2,4,0,0,1,NA,47.13,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,9,1,9,4,1,4,0,0,0,NA,69,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
7,NL,65,2,13,4,1,4,1,0,0,76,61.5,19.82625146,19,-1,1,4,8,0,19.82625146,1.777777778
7,NL,93,2,41,4,2,4,0,0,1,NA,32.5,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,107,3,3,4,2,4,0,0,1,NA,42.38,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,55,2,3,4,1,4,0,0,0,NA,52.5,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
7,NL,23,1,23,4,2,4,0,0,0,NA,84.63,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
7,NL,43,1,43,4,1,4,1,0,0,95.625,94.25,19.81301138,23.90625,4,1,4,8,2,19.81301138,1.777777778
7,NL,123,3,19,4,1,4,1,0,0,27.5,71.13,14.72560432,6.875,-8,0,NA,NA,NA,NA,1.777777778
7,NL,3,1,3,4,1,4,1,0,0,42.5,68.75,14.28519633,10.625,-4,1,4,8,2,14.28519633,1.777777778
7,NL,108,3,4,4,2,4,1,0,0,54.5,76.75,14.84694642,13.625,-1,0,NA,NA,NA,NA,1.777777778
7,NL,101,2,49,4,2,4,0,0,1,NA,18.5,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
7,NL,105,3,1,4,1,4,0,0,0,NA,78.38,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,116,3,12,4,2,4,1,0,0,89,16.38,21.12591094,22.25,1,0,NA,NA,NA,NA,1.777777778
7,NL,146,3,42,4,2,4,0,0,1,NA,13,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
7,NL,26,1,26,4,2,4,1,0,1,81.375,37,19.57356076,20.34375,1,0,4,8,0,19.57356076,1.777777778
7,proAction,70,2,18,2,1,-1,1,1,1,49.125,83.63,18.51615868,12.28125,-6,1,2,12,2,18.51615868,-0.065843621
7,proAction,129,3,25,1,2,-1,1,1,1,29.875,69.13,14.88616906,7.46875,-7,0,NA,NA,NA,NA,-0.065843621
7,proAction,100,2,48,1,2,-1,1,1,1,27.625,98,16.18182452,6.90625,-9,0,NA,NA,NA,NA,-0.065843621
7,proAction,91,2,39,1,2,-1,1,1,1,81,93.5,16.51385515,20.25,4,0,NA,NA,NA,NA,-0.065843621
7,proAction,82,2,30,2,1,-1,1,1,1,35.75,97.88,17.65812106,8.9375,-9,0,2,10,4,17.65812106,-0.065843621
7,proAction,5,1,5,1,2,-1,1,1,1,31,98.63,13.51372492,7.75,-6,1,2,8,2,13.51372492,-0.065843621
7,proAction,141,3,37,1,2,-1,1,1,1,38.25,72.25,12.7151466,9.5625,-3,1,2,7,3,12.7151466,-0.065843621
7,proAction,137,3,33,1,2,-1,1,1,1,89.75,45.88,23.77520965,22.4375,-1,0,2,13,5,23.77520965,-0.065843621
