sub,trialN,actionTime,block,trial,condition,evidenceType,action,OTime,p300Amp,movedYet,timeToAction,gconditionName,gcondition
17,105,NA,3,1,1,0,0,12.77085339,-10.13689995,0,NA,Informative,1
17,105,NA,3,1,1,0,0,14.52142936,6.781524658,0,NA,Informative,1
17,105,NA,3,1,1,1,0,15.77184051,11.91305828,0,NA,Informative,1
17,105,NA,3,1,1,0,0,18.53942969,-6.407473564,0,NA,Informative,1
17,105,NA,3,1,1,0,0,20.80683376,13.77972412,0,NA,Informative,1
17,105,NA,3,1,1,1,0,22.30731418,-15.65168381,0,NA,Informative,1
17,106,16.01444601,3,2,3,1,1,2.0006695,-5.211512566,0,-14.01377651,NH,3
17,106,16.01444601,3,2,3,0,1,2.750901744,-1.78746891,0,-13.26354427,NH,3
17,106,16.01444601,3,2,3,1,1,4.251408918,-11.30980682,0,-11.76303709,NH,3
17,106,16.01444601,3,2,3,0,1,6.001972762,-4.229438305,0,-10.01247325,NH,3
17,106,16.01444601,3,2,3,1,1,8.25271257,16.14236259,0,-7.76173344,NH,3
17,106,16.01444601,3,2,3,1,1,9.50313407,29.79956245,0,-6.51131194,NH,3
17,106,16.01444601,3,2,3,0,1,10.00328283,-2.496900558,0,-6.011163176,NH,3
17,106,16.01444601,3,2,3,1,1,12.00395373,-1.274198294,0,-4.010492275,NH,3
17,106,16.01444601,3,2,3,0,1,12.50410502,-11.10114193,0,-3.510340985,NH,3
17,106,16.01444601,3,2,3,0,1,14.25467615,-1.543397188,0,-1.759769858,NH,3
17,106,16.01444601,3,2,3,1,1,15.27168833,-11.54496479,0,-0.742757684,NH,3
17,106,16.01444601,3,2,3,0,1,17.77250338,-11.23737526,1,1.758057365,NH,3
17,106,16.01444601,3,2,3,1,1,18.27267733,-4.68351984,1,2.258231319,NH,3
17,106,16.01444601,3,2,3,1,1,19.77317416,-2.501678467,1,3.758728146,NH,3
17,106,16.01444601,3,2,3,0,1,20.77349372,18.03180313,1,4.759047714,NH,3
17,106,16.01444601,3,2,3,0,1,22.52406339,7.715250492,1,6.509617375,NH,3
17,106,16.01444601,3,2,3,1,1,23.27432033,0.738437057,1,7.259874321,NH,3
17,107,NA,3,3,1,1,0,1.000331381,-5.430176735,0,NA,Informative,1
17,107,NA,3,3,1,0,0,3.251076681,6.010857582,0,NA,Informative,1
17,107,NA,3,3,1,0,0,5.251723418,14.14103031,0,NA,Informative,1
17,107,NA,3,3,1,1,0,7.252385422,-0.232262611,0,NA,Informative,1
17,107,NA,3,3,1,0,0,8.252718806,-4.917090893,0,NA,Informative,1
17,107,NA,3,3,1,0,0,11.27037784,14.17193222,0,NA,Informative,1
17,107,NA,3,3,1,1,0,14.2713586,10.28119755,0,NA,Informative,1
17,107,NA,3,3,1,0,0,15.03827971,1.370098233,0,NA,Informative,1
17,107,NA,3,3,1,0,0,16.53877711,15.61044121,0,NA,Informative,1
17,107,NA,3,3,1,0,0,20.5400829,-2.464744806,0,NA,Informative,1
17,107,NA,3,3,1,1,0,21.54041841,-2.031048059,0,NA,Informative,1
17,107,NA,3,3,1,0,0,22.5407469,19.29612923,0,NA,Informative,1
17,108,NA,3,4,3,0,0,0.750244998,0.832340181,0,NA,NH,3
17,108,NA,3,4,3,1,0,1.500476874,7.220566273,0,NA,NH,3
17,108,NA,3,4,3,1,0,4.001319691,10.05252266,0,NA,NH,3
17,108,NA,3,4,3,0,0,4.751563514,4.273224354,0,NA,NH,3
17,108,NA,3,4,3,1,0,6.252047296,0.130937323,0,NA,NH,3
17,108,NA,3,4,3,0,0,6.752210251,-0.717441618,0,NA,NH,3
17,108,NA,3,4,3,1,0,8.752870818,-8.683999062,0,NA,NH,3
17,108,NA,3,4,3,0,0,10.25336158,9.612627029,0,NA,NH,3
17,108,NA,3,4,3,1,0,10.75353028,-3.135729551,0,NA,NH,3
17,108,NA,3,4,3,0,0,13.75451305,17.93362999,0,NA,NH,3
17,108,NA,3,4,3,1,0,14.25467617,3.506664515,0,NA,NH,3
17,108,NA,3,4,3,0,0,17.25566535,16.28451157,0,NA,NH,3
17,108,NA,3,4,3,1,0,18.00590786,-4.262094021,0,NA,NH,3
17,108,NA,3,4,3,1,0,20.50672867,2.511508226,0,NA,NH,3
17,108,NA,3,4,3,0,0,21.25698503,-7.474140644,0,NA,NH,3
17,109,NA,3,5,3,0,0,1.000338253,-6.466319084,0,NA,NH,3
17,109,NA,3,5,3,1,0,2.750913068,1.854465961,0,NA,NH,3
17,109,NA,3,5,3,0,0,4.501473947,-11.54123592,0,NA,NH,3
17,109,NA,3,5,3,1,0,5.251732329,2.337051392,0,NA,NH,3
17,109,NA,3,5,3,0,0,7.752558328,-3.736198902,0,NA,NH,3
17,109,NA,3,5,3,1,0,8.252719393,18.3507061,0,NA,NH,3
17,109,NA,3,5,3,0,0,10.00328925,24.75797081,0,NA,NH,3
17,109,NA,3,5,3,1,0,10.50345008,15.06235313,0,NA,NH,3
17,109,NA,3,5,3,0,0,12.75419681,-8.4112463,0,NA,NH,3
17,109,NA,3,5,3,1,0,14.25469201,20.82935143,0,NA,NH,3
17,109,NA,3,5,3,0,0,15.50509171,-10.20141029,0,NA,NH,3
17,109,NA,3,5,3,1,0,17.00559679,-12.42967319,0,NA,NH,3
17,109,NA,3,5,3,0,0,18.00591253,-18.7523632,0,NA,NH,3
17,109,NA,3,5,3,1,0,19.75649009,14.21667194,0,NA,NH,3
17,109,NA,3,5,3,0,0,21.00691434,-18.21999359,0,NA,NH,3
17,109,NA,3,5,3,0,0,22.50739966,-2.138814211,0,NA,NH,3
17,109,NA,3,5,3,1,0,23.00755568,15.98023033,0,NA,NH,3
17,11,NA,1,11,3,0,0,1.750625423,8.706970215,0,NA,NH,3
17,11,NA,1,11,3,1,0,3.001042507,11.02730751,0,NA,NH,3
17,11,NA,1,11,3,0,0,3.501211025,0.273309082,0,NA,NH,3
17,11,NA,1,11,3,1,0,5.25178235,8.686185837,0,NA,NH,3
17,11,NA,1,11,3,0,0,5.751960282,19.44802094,0,NA,NH,3
17,11,NA,1,11,3,0,0,8.002687986,-2.978011131,0,NA,NH,3
17,11,NA,1,11,3,1,0,8.752943502,0.628326476,0,NA,NH,3
17,11,NA,1,11,3,0,0,9.253096548,-6.987221718,0,NA,NH,3
17,11,NA,1,11,3,0,0,10.75359024,8.629595757,0,NA,NH,3
17,11,NA,1,11,3,1,0,11.2537617,-6.050998211,0,NA,NH,3
17,11,NA,1,11,3,0,0,12.75424555,20.36426735,0,NA,NH,3
17,11,NA,1,11,3,1,0,14.25474991,-1.291509271,0,NA,NH,3
17,11,NA,1,11,3,0,0,15.25507691,2.579995394,0,NA,NH,3
17,11,NA,1,11,3,1,0,16.25541377,10.51248169,0,NA,NH,3
17,11,NA,1,11,3,1,0,18.00597659,-8.823295593,0,NA,NH,3
17,11,NA,1,11,3,0,0,19.0063121,8.880203247,0,NA,NH,3
17,11,NA,1,11,3,1,0,19.50646226,20.20552826,0,NA,NH,3
17,11,NA,1,11,3,0,0,20.00662447,-3.872662306,0,NA,NH,3
17,11,NA,1,11,3,1,0,22.50745438,-16.25701141,0,NA,NH,3
17,110,NA,3,6,4,1,0,1.7505826,13.93714619,0,NA,NL,4
17,110,NA,3,6,4,0,0,2.75091253,-8.995685577,0,NA,NL,4
17,110,NA,3,6,4,0,0,6.502148726,-10.36387062,0,NA,NL,4
17,110,NA,3,6,4,1,0,9.002968355,-18.84728432,0,NA,NL,4
17,110,NA,3,6,4,0,0,10.75353897,9.822115898,0,NA,NL,4
17,110,NA,3,6,4,1,0,14.50477627,-8.695802689,0,NA,NL,4
17,110,NA,3,6,4,1,0,15.75518061,-23.89544106,0,NA,NL,4
17,110,NA,3,6,4,0,0,16.2553564,24.01999283,0,NA,NL,4
17,110,NA,3,6,4,0,0,19.2563328,27.37374496,0,NA,NL,4
17,110,NA,3,6,4,1,0,20.00657418,7.837740898,0,NA,NL,4
17,110,NA,3,6,4,0,0,22.00723814,4.488729,0,NA,NL,4
17,110,NA,3,6,4,1,0,23.00756294,18.93520164,0,NA,NL,4
17,111,NA,3,7,3,0,0,1.750576046,13.10387897,0,NA,NH,3
17,111,NA,3,7,3,1,0,3.751253211,23.79650879,0,NA,NH,3
17,111,NA,3,7,3,0,0,4.751578831,16.58956909,0,NA,NH,3
17,111,NA,3,7,3,1,0,6.252059937,13.55078888,0,NA,NH,3
17,111,NA,3,7,3,0,0,7.252396407,-15.58283901,0,NA,NH,3
17,111,NA,3,7,3,1,0,9.753211067,-9.315139771,0,NA,NH,3
17,111,NA,3,7,3,0,0,10.25338145,-8.987838745,0,NA,NH,3
17,111,NA,3,7,3,0,0,13.25436039,21.68562317,0,NA,NH,3
17,111,NA,3,7,3,1,0,13.7545281,10.01399517,0,NA,NH,3
17,111,NA,3,7,3,0,0,15.25502688,14.08144283,0,NA,NH,3
17,111,NA,3,7,3,0,0,17.25568226,4.936051369,0,NA,NH,3
17,111,NA,3,7,3,1,0,17.75585261,-4.583235741,0,NA,NH,3
17,111,NA,3,7,3,0,0,20.50674315,17.94232368,0,NA,NH,3
17,111,NA,3,7,3,1,0,21.27365986,4.614480019,0,NA,NH,3
17,111,NA,3,7,3,0,0,21.77382625,-6.021072865,0,NA,NH,3
17,111,NA,3,7,3,0,0,23.52440973,-1.413453341,0,NA,NH,3
17,112,21.42453126,3,8,4,1,1,2.000661006,2.473540068,0,-19.42387025,NL,4
17,112,21.42453126,3,8,4,0,1,2.750904844,-1.253671288,0,-18.67362642,NL,4
17,112,21.42453126,3,8,4,1,1,9.253046463,-11.12924767,0,-12.1714848,NL,4
17,112,21.42453126,3,8,4,0,1,10.50345121,50.91665649,0,-10.92108005,NL,4
17,112,21.42453126,3,8,4,1,1,14.50476699,-0.077749684,0,-6.919764266,NL,4
17,112,21.42453126,3,8,4,1,1,15.75518803,7.008997917,0,-5.669343234,NL,4
17,112,21.42453126,3,8,4,0,1,17.50576971,-2.985015631,0,-3.918761546,NL,4
17,112,21.42453126,3,8,4,1,1,21.00690399,10.29963779,0,-0.417627269,NL,4
17,112,21.42453126,3,8,4,1,1,22.25731478,-6.747156143,1,0.832783516,NL,4
17,112,21.42453126,3,8,4,1,1,23.50772883,-0.318293005,1,2.08319757,NL,4
17,114,16.90685082,3,10,2,1,1,0.750256104,-17.13205338,0,-16.15659472,Informative,1
17,114,16.90685082,3,10,2,1,1,1.750576719,15.64999866,0,-15.1562741,Informative,1
17,114,16.90685082,3,10,2,0,1,2.750909664,-10.56815338,0,-14.15594116,Informative,1
17,114,16.90685082,3,10,2,1,1,5.251723029,-14.00092888,0,-11.65512779,Informative,1
17,114,16.90685082,3,10,2,0,1,7.002309855,9.700640678,0,-9.904540965,Informative,1
17,114,16.90685082,3,10,2,1,1,8.002618522,18.24117851,0,-8.904232298,Informative,1
17,114,16.90685082,3,10,2,1,1,11.50377949,10.81572723,0,-5.403071329,Informative,1
17,114,16.90685082,3,10,2,1,1,14.00458967,0.51502198,0,-2.902261149,Informative,1
17,114,16.90685082,3,10,2,0,1,14.50474606,-16.10913467,0,-2.402104763,Informative,1
17,114,16.90685082,3,10,2,1,1,15.00492897,-5.623871326,0,-1.901921849,Informative,1
17,114,16.90685082,3,10,2,0,1,19.0229108,30.99660873,1,2.116059985,Informative,1
17,114,16.90685082,3,10,2,1,1,20.27332605,1.262861013,1,3.366475235,Informative,1
17,115,21.32312711,3,11,4,1,1,2.250807885,13.25593185,0,-19.07231923,NL,4
17,115,21.32312711,3,11,4,0,1,2.750976799,7.395426273,0,-18.57215031,NL,4
17,115,21.32312711,3,11,4,1,1,6.502216853,11.69863319,0,-14.82091026,NL,4
17,115,21.32312711,3,11,4,0,1,9.003026389,-19.65044594,0,-12.32010072,NL,4
17,115,21.32312711,3,11,4,1,1,12.75425895,23.69561386,0,-8.568868164,NL,4
17,115,21.32312711,3,11,4,0,1,13.25443873,-8.592251778,0,-8.068688378,NL,4
17,115,21.32312711,3,11,4,0,1,16.0053328,-14.49883938,0,-5.317794314,NL,4
17,115,21.32312711,3,11,4,1,1,19.00633022,32.34183121,0,-2.316796888,NL,4
17,115,21.32312711,3,11,4,0,1,20.25673728,14.26688576,0,-1.066389827,NL,4
17,116,16.22930835,3,12,2,1,1,1.000390313,8.574512482,0,-15.22891804,Informative,1
17,116,16.22930835,3,12,2,0,1,3.00104497,11.80629253,0,-13.22826338,Informative,1
17,116,16.22930835,3,12,2,1,1,4.501553964,19.31207657,0,-11.72775439,Informative,1
17,116,16.22930835,3,12,2,0,1,5.251800682,10.85633373,0,-10.97750767,Informative,1
17,116,16.22930835,3,12,2,1,1,5.751958109,5.677536011,0,-10.47735024,Informative,1
17,116,16.22930835,3,12,2,1,1,7.519202965,-8.407811165,0,-8.710105385,Informative,1
17,116,16.22930835,3,12,2,1,1,10.03669756,0.006066374,0,-6.192610788,Informative,1
17,116,16.22930835,3,12,2,1,1,11.5371951,-3.493952274,0,-4.692113253,Informative,1
17,116,16.22930835,3,12,2,0,1,12.78758923,-3.927856445,0,-3.441719117,Informative,1
17,116,16.22930835,3,12,2,1,1,15.28843148,18.87041855,0,-0.940876873,Informative,1
17,116,16.22930835,3,12,2,0,1,19.03966091,-31.51672935,1,2.810352563,Informative,1
17,116,16.22930835,3,12,2,1,1,20.55682758,1.605258703,1,4.327519233,Informative,1
17,116,16.22930835,3,12,2,0,1,23.05764199,9.662919998,1,6.828333639,Informative,1
17,116,16.22930835,3,12,2,1,1,23.55781367,16.770895,1,7.328505321,Informative,1
17,117,NA,3,13,4,0,0,1.250785894,31.97846222,0,NA,NL,4
17,117,NA,3,13,4,1,0,1.750946336,10.81761074,0,NA,NL,4
17,117,NA,3,13,4,1,0,4.75193362,18.18196869,0,NA,NL,4
17,117,NA,3,13,4,0,0,8.253083129,-33.45031357,0,NA,NL,4
17,117,NA,3,13,4,1,0,11.00398986,9.105753899,0,NA,NL,4
17,117,NA,3,13,4,0,0,11.75424688,4.54925251,0,NA,NL,4
17,117,NA,3,13,4,0,0,14.00498099,8.394339561,0,NA,NL,4
17,117,NA,3,13,4,1,0,16.52248037,4.060542107,0,NA,NL,4
17,117,NA,3,13,4,0,0,17.272713,-0.390770555,0,NA,NL,4
17,117,NA,3,13,4,1,0,18.02297184,-4.928700447,0,NA,NL,4
17,117,NA,3,13,4,1,0,19.27337767,3.446144819,0,NA,NL,4
17,117,NA,3,13,4,0,0,21.7742005,6.604617596,0,NA,NL,4
17,118,23.3188064,3,14,4,1,1,1.000316736,17.11652946,0,-22.31848966,NL,4
17,118,23.3188064,3,14,4,0,1,2.750894941,27.43505859,0,-20.56791146,NL,4
17,118,23.3188064,3,14,4,0,1,9.753198292,17.51752663,0,-13.56560811,NL,4
17,118,23.3188064,3,14,4,1,1,11.2537029,10.06664562,0,-12.0651035,NL,4
17,118,23.3188064,3,14,4,0,1,17.25566618,4.17207098,0,-6.063140218,NL,4
17,118,23.3188064,3,14,4,1,1,18.00591868,-11.40444183,0,-5.312887717,NL,4
17,118,23.3188064,3,14,4,1,1,21.00689473,-0.595271528,0,-2.311911674,NL,4
17,119,NA,3,15,1,0,0,0.750258531,-7.417921543,0,NA,Informative,1
17,119,NA,3,15,1,0,0,2.250738017,4.51718235,0,NA,Informative,1
17,119,NA,3,15,1,1,0,3.000991714,2.995476961,0,NA,Informative,1
17,119,NA,3,15,1,0,0,6.252050113,11.9761219,0,NA,Informative,1
17,119,NA,3,15,1,0,0,9.002949938,4.721231461,0,NA,Informative,1
17,119,NA,3,15,1,1,0,9.753203819,13.64285183,0,NA,Informative,1
17,119,NA,3,15,1,0,0,13.02095877,-6.095551968,0,NA,Informative,1
17,119,NA,3,15,1,1,0,15.02160153,-11.71690083,0,NA,Informative,1
17,119,NA,3,15,1,0,0,15.5217697,3.810938597,0,NA,Informative,1
17,119,NA,3,15,1,0,0,18.02259093,-13.68441772,0,NA,Informative,1
17,119,NA,3,15,1,0,0,19.77316878,-6.881701469,0,NA,Informative,1
17,119,NA,3,15,1,1,0,21.27367191,14.28834057,0,NA,Informative,1
17,119,NA,3,15,1,0,0,22.27398115,31.93339729,0,NA,Informative,1
17,12,NA,1,12,4,0,0,1.500496473,16.90120316,0,NA,NL,4
17,12,NA,1,12,4,1,0,2.750902203,13.20757866,0,NA,NL,4
17,12,NA,1,12,4,1,0,3.751234526,-0.660286725,0,NA,NL,4
17,12,NA,1,12,4,0,0,4.501483891,-7.119755268,0,NA,NL,4
17,12,NA,1,12,4,0,0,7.502478337,-4.135965347,0,NA,NL,4
17,12,NA,1,12,4,1,0,11.00363279,7.427192688,0,NA,NL,4
17,12,NA,1,12,4,0,0,14.254688,16.17432976,0,NA,NL,4
17,12,NA,1,12,4,1,0,14.75486487,12.85156441,0,NA,NL,4
17,12,NA,1,12,4,0,0,18.75617243,12.37023544,0,NA,NL,4
17,12,NA,1,12,4,1,0,19.75649208,-16.66129494,0,NA,NL,4
17,12,NA,1,12,4,0,0,21.50707269,-5.530944347,0,NA,NL,4
17,12,NA,1,12,4,1,0,22.50739983,9.893773079,0,NA,NL,4
17,120,19.12742644,3,16,3,0,1,0.750242875,34.44581223,0,-18.37718356,NH,3
17,120,19.12742644,3,16,3,1,1,3.751235198,22.76527977,0,-15.37619124,NH,3
17,120,19.12742644,3,16,3,0,1,4.501486333,11.11665344,0,-14.62594011,NH,3
17,120,19.12742644,3,16,3,1,1,5.501816079,-1.192588925,0,-13.62561036,NH,3
17,120,19.12742644,3,16,3,0,1,7.002300958,10.41226768,0,-12.12512548,NH,3
17,120,19.12742644,3,16,3,1,1,7.50245813,-2.326386213,0,-11.62496831,NH,3
17,120,19.12742644,3,16,3,0,1,8.752879871,-0.614177048,0,-10.37454657,NH,3
17,120,19.12742644,3,16,3,1,1,10.00328295,-0.15627718,0,-9.124143486,NH,3
17,120,19.12742644,3,16,3,0,1,10.75351896,0.881523967,0,-8.373907484,NH,3
17,120,19.12742644,3,16,3,1,1,12.25401189,7.061088085,0,-6.87341455,NH,3
17,120,19.12742644,3,16,3,0,1,13.00427259,-2.433991194,0,-6.123153846,NH,3
17,120,19.12742644,3,16,3,1,1,14.25467748,-0.542665899,0,-4.872748957,NH,3
17,120,19.12742644,3,16,3,1,1,15.50508919,8.41287899,0,-3.622337246,NH,3
17,120,19.12742644,3,16,3,0,1,16.50541643,19.0294342,0,-2.622010013,NH,3
17,120,19.12742644,3,16,3,1,1,18.00591007,-5.529693604,0,-1.121516371,NH,3
17,120,19.12742644,3,16,3,1,1,20.0065653,13.1373291,1,0.879138859,NH,3
17,120,19.12742644,3,16,3,0,1,21.50706123,15.37664413,1,2.379634794,NH,3
17,120,19.12742644,3,16,3,0,1,22.50738874,-9.97377491,1,3.379962296,NH,3
17,120,19.12742644,3,16,3,1,1,23.25763863,-15.41975498,1,4.130212185,NH,3
17,121,17.69246234,3,17,2,0,1,2.000660383,5.367160797,0,-15.69180196,Informative,1
17,121,17.69246234,3,17,2,1,1,3.251069044,-7.914270401,0,-14.4413933,Informative,1
17,121,17.69246234,3,17,2,1,1,5.25173344,-0.072513193,0,-12.4407289,Informative,1
17,121,17.69246234,3,17,2,1,1,6.502148825,-7.566303253,0,-11.19031351,Informative,1
17,121,17.69246234,3,17,2,1,1,8.002635828,-18.14667702,0,-9.689826512,Informative,1
17,121,17.69246234,3,17,2,0,1,8.502795746,-6.730133057,0,-9.189666594,Informative,1
17,121,17.69246234,3,17,2,1,1,10.50345328,10.53338051,0,-7.189009056,Informative,1
17,121,17.69246234,3,17,2,1,1,13.25436359,20.92941666,0,-4.438098748,Informative,1
17,121,17.69246234,3,17,2,0,1,13.75452882,8.125969887,0,-3.937933522,Informative,1
17,121,17.69246234,3,17,2,1,1,14.50476561,21.53012657,0,-3.187696727,Informative,1
17,121,17.69246234,3,17,2,1,1,16.00525959,20.59307098,0,-1.687202745,Informative,1
17,121,17.69246234,3,17,2,1,1,17.25567654,-5.587634087,0,-0.436785796,Informative,1
17,121,17.69246234,3,17,2,0,1,20.02325223,-7.301565647,1,2.330789889,Informative,1
17,121,17.69246234,3,17,2,1,1,21.02358282,-26.18450356,1,3.331120477,Informative,1
17,122,NA,3,18,3,0,0,2.500823253,-1.41422832,0,NA,NH,3
17,122,NA,3,18,3,1,0,3.501153806,9.851558685,0,NA,NH,3
17,122,NA,3,18,3,0,0,5.001643689,17.0779171,0,NA,NH,3
17,122,NA,3,18,3,1,0,6.502140013,2.184686422,0,NA,NH,3
17,122,NA,3,18,3,0,0,7.002299457,-10.12598133,0,NA,NH,3
17,122,NA,3,18,3,1,0,9.002963231,-6.73963356,0,NA,NH,3
17,122,NA,3,18,3,0,0,9.753200344,-9.836815834,0,NA,NH,3
17,122,NA,3,18,3,1,0,11.25368529,10.01804829,0,NA,NH,3
17,122,NA,3,18,3,0,0,12.00395335,-7.156883717,0,NA,NH,3
17,122,NA,3,18,3,1,0,13.25436603,-10.75437832,0,NA,NH,3
17,122,NA,3,18,3,0,0,14.75484228,5.788139343,0,NA,NH,3
17,122,NA,3,18,3,1,0,16.75550783,16.15294838,0,NA,NH,3
17,122,NA,3,18,3,0,0,18.00592547,12.45303631,0,NA,NH,3
17,122,NA,3,18,3,0,0,19.0062495,14.41307259,0,NA,NH,3
17,122,NA,3,18,3,1,0,19.50640755,27.70604706,0,NA,NH,3
17,122,NA,3,18,3,0,0,21.50707363,15.02397251,0,NA,NH,3
17,122,NA,3,18,3,1,0,22.50739042,-3.728137016,0,NA,NH,3
17,122,NA,3,18,3,1,0,23.75780121,19.77308464,0,NA,NH,3
17,123,NA,3,19,1,1,0,0.750301835,-1.659560323,0,NA,Informative,1
17,123,NA,3,19,1,0,0,3.001036703,-0.714208484,0,NA,Informative,1
17,123,NA,3,19,1,0,0,4.751606159,19.91064262,0,NA,Informative,1
17,123,NA,3,19,1,0,0,6.002022655,-8.22569561,0,NA,Informative,1
17,123,NA,3,19,1,1,0,6.502187309,7.163710117,0,NA,Informative,1
17,123,NA,3,19,1,0,0,8.502855832,22.03269958,0,NA,Informative,1
17,123,NA,3,19,1,0,0,10.25340814,21.63152313,0,NA,Informative,1
17,123,NA,3,19,1,1,0,11.75391359,2.573918343,0,NA,Informative,1
17,123,NA,3,19,1,0,0,12.25407572,-4.775290012,0,NA,Informative,1
17,123,NA,3,19,1,1,0,13.75455608,14.5124464,0,NA,Informative,1
17,123,NA,3,19,1,0,0,14.5048132,-8.236537933,0,NA,Informative,1
17,123,NA,3,19,1,0,0,17.5058035,-5.249352932,0,NA,Informative,1
17,123,NA,3,19,1,0,0,18.52281949,-32.46583939,0,NA,Informative,1
17,123,NA,3,19,1,1,0,19.52312857,11.90156364,0,NA,Informative,1
17,123,NA,3,19,1,0,0,20.02328831,0.517751396,0,NA,Informative,1
17,123,NA,3,19,1,0,0,23.52443701,33.06607819,0,NA,Informative,1
17,124,15.32621661,3,20,3,1,1,1.000298836,-1.634585738,0,-14.32591777,NH,3
17,124,15.32621661,3,20,3,1,1,2.750887028,-16.75639343,0,-12.57532958,NH,3
17,124,15.32621661,3,20,3,0,1,3.251051059,-21.69755363,0,-12.07516555,NH,3
17,124,15.32621661,3,20,3,1,1,5.501768507,-11.04629135,0,-9.824448103,NH,3
17,124,15.32621661,3,20,3,0,1,7.002280141,2.482703447,0,-8.323936469,NH,3
17,124,15.32621661,3,20,3,1,1,8.502766082,2.611922503,0,-6.823450528,NH,3
17,124,15.32621661,3,20,3,0,1,9.002932809,9.305321693,0,-6.323283801,NH,3
17,124,15.32621661,3,20,3,1,1,10.25334642,15.45551777,0,-5.072870185,NH,3
17,124,15.32621661,3,20,3,0,1,11.75384799,-6.100810528,0,-3.572368623,NH,3
17,124,15.32621661,3,20,3,1,1,12.75417534,19.55558395,0,-2.57204127,NH,3
17,124,15.32621661,3,20,3,1,1,14.50474166,-16.48752403,0,-0.821474949,NH,3
17,124,15.32621661,3,20,3,0,1,15.2550004,14.88573456,1,-0.071216212,NH,3
17,124,15.32621661,3,20,3,0,1,17.00555799,-0.167538017,1,1.679341382,NH,3
17,124,15.32621661,3,20,3,1,1,17.50573552,2.23918438,1,2.17951891,NH,3
17,124,15.32621661,3,20,3,0,1,19.75646434,6.078992844,1,4.430247726,NH,3
17,124,15.32621661,3,20,3,1,1,21.00687697,8.768818855,1,5.680660365,NH,3
17,124,15.32621661,3,20,3,1,1,22.75745418,-0.22768876,1,7.431237572,NH,3
17,124,15.32621661,3,20,3,0,1,23.7577826,2.714336634,1,8.431565987,NH,3
17,126,NA,3,22,1,0,0,1.250607683,22.08992958,0,NA,Informative,1
17,126,NA,3,22,1,1,0,2.751097821,22.20843506,0,NA,Informative,1
17,126,NA,3,22,1,0,0,4.751748719,12.25452137,0,NA,Informative,1
17,126,NA,3,22,1,0,0,6.519006302,8.487794876,0,NA,Informative,1
17,126,NA,3,22,1,0,0,8.786417786,23.38584709,0,NA,Informative,1
17,126,NA,3,22,1,1,0,9.786741112,-20.82880592,0,NA,Informative,1
17,126,NA,3,22,1,0,0,10.53699366,28.77756691,0,NA,Informative,1
17,126,NA,3,22,1,0,0,12.28756984,-1.027668834,0,NA,Informative,1
17,126,NA,3,22,1,1,0,12.78772552,-16.2020359,0,NA,Informative,1
17,126,NA,3,22,1,0,0,14.53829386,-18.00469398,0,NA,Informative,1
17,126,NA,3,22,1,0,0,15.53863233,13.74109745,0,NA,Informative,1
17,126,NA,3,22,1,0,0,17.03913172,9.887859344,0,NA,Informative,1
17,126,NA,3,22,1,1,0,18.03946625,-7.076018333,0,NA,Informative,1
17,126,NA,3,22,1,0,0,18.53961992,5.738926411,0,NA,Informative,1
17,126,NA,3,22,1,0,0,20.79034218,10.12407207,0,NA,Informative,1
17,126,NA,3,22,1,1,0,21.79069355,2.114535332,0,NA,Informative,1
17,126,NA,3,22,1,1,0,22.79101263,8.418264389,0,NA,Informative,1
17,126,NA,3,22,1,0,0,23.29118276,10.14576817,0,NA,Informative,1
17,127,NA,3,23,1,0,0,2.267423092,5.167283058,0,NA,Informative,1
17,127,NA,3,23,1,1,0,3.017667638,-6.391550541,0,NA,Informative,1
17,127,NA,3,23,1,0,0,5.518474194,19.69717407,0,NA,Informative,1
17,127,NA,3,23,1,0,0,6.51882293,-23.82997322,0,NA,Informative,1
17,127,NA,3,23,1,0,0,7.76923663,0.20055002,0,NA,Informative,1
17,127,NA,3,23,1,1,0,10.52013292,-0.728948593,0,NA,Informative,1
17,127,NA,3,23,1,0,0,11.7705471,29.88505554,0,NA,Informative,1
17,127,NA,3,23,1,0,0,14.28804246,6.237018585,0,NA,Informative,1
17,127,NA,3,23,1,0,0,15.53845457,-7.069723606,0,NA,Informative,1
17,127,NA,3,23,1,1,0,16.03861223,-6.697937012,0,NA,Informative,1
17,127,NA,3,23,1,0,0,17.03893423,-14.84771347,0,NA,Informative,1
17,127,NA,3,23,1,0,0,19.55643387,-3.807023764,0,NA,Informative,1
17,127,NA,3,23,1,1,0,22.55741053,-4.113459587,0,NA,Informative,1
17,127,NA,3,23,1,0,0,23.3076675,21.20840454,0,NA,Informative,1
17,128,19.47579373,3,24,4,1,1,2.250781979,17.64640427,0,-17.22501175,NL,4
17,128,19.47579373,3,24,4,0,1,3.251128945,16.09215736,0,-16.22466478,NL,4
17,128,19.47579373,3,24,4,0,1,4.751611956,32.60366821,0,-14.72418177,NL,4
17,128,19.47579373,3,24,4,1,1,9.253099301,-11.75482655,0,-10.22269443,NL,4
17,128,19.47579373,3,24,4,0,1,11.25375096,-2.644983053,0,-8.222042773,NL,4
17,128,19.47579373,3,24,4,1,1,12.00399126,-19.1664257,0,-7.471802474,NL,4
17,128,19.47579373,3,24,4,1,1,13.50448281,-13.23462677,0,-5.971310921,NL,4
17,128,19.47579373,3,24,4,0,1,14.25473266,1.237502933,0,-5.221061067,NL,4
